##LAMMPS data file generated 
  10010  atoms
  5  atom types
  0.0   49.803572  xlo xhi
  0.0   49.803572  ylo yhi
  0.0   49.803572  zlo zhi
  0.0 0.0 0.0 xy xz yz

Atoms

     1    1    -1.200   31.397904   46.555513   40.059395
     2    1    -1.200   14.074923   44.390141   37.894023
     3    1    -1.200   40.059395   14.074923   42.224768
     4    1    -1.200    3.248059   42.224768   33.563277
     5    1    -1.200   33.563277   11.909550    1.082686
     6    1    -1.200    1.082686   24.901786   44.390141
     7    1    -1.200    1.082686   42.224768    3.248059
     8    1    -1.200   29.232532   40.059395    3.248059
     9    1    -1.200    5.413432   46.555513   35.728650
    10    1    -1.200    9.744177   31.397904   24.901786
    11    1    -1.200   46.555513   27.067159   35.728650
    12    1    -1.200   20.571041   33.563277   37.894023
    13    1    -1.200   20.571041    7.578805   33.563277
    14    1    -1.200   31.397904   33.563277    7.578805
    15    1    -1.200   14.074923   11.909550   35.728650
    16    1    -1.200   24.901786   29.232532   29.232532
    17    1    -1.200   22.736414   20.571041    3.248059
    18    1    -1.200   24.901786    7.578805   46.555513
    19    1    -1.200   11.909550   20.571041   40.059395
    20    1    -1.200    9.744177   29.232532    1.082686
    21    1    -1.200   24.901786   37.894023   14.074923
    22    1    -1.200   42.224768   33.563277   35.728650
    23    1    -1.200    9.744177   31.397904   31.397904
    24    1    -1.200   44.390141   46.555513   22.736414
    25    1    -1.200   18.405668   14.074923   27.067159
    26    1    -1.200    5.413432   44.390141   24.901786
    27    1    -1.200   24.901786   24.901786   16.240295
    28    1    -1.200   22.736414    7.578805   27.067159
    29    1    -1.200   29.232532   20.571041   35.728650
    30    1    -1.200   31.397904   46.555513   42.224768
    31    1    -1.200   37.894023   46.555513   29.232532
    32    1    -1.200   14.074923    9.744177   11.909550
    33    1    -1.200   44.390141    9.744177   31.397904
    34    1    -1.200   24.901786    9.744177    5.413432
    35    1    -1.200   40.059395   40.059395   20.571041
    36    1    -1.200   27.067159   29.232532    7.578805
    37    1    -1.200    3.248059   33.563277    9.744177
    38    1    -1.200   11.909550   16.240295    5.413432
    39    1    -1.200   40.059395   46.555513    7.578805
    40    1    -1.200   31.397904    7.578805   46.555513
    41    1    -1.200   27.067159   33.563277   44.390141
    42    1    -1.200   16.240295   46.555513   35.728650
    43    1    -1.200   27.067159    7.578805   29.232532
    44    1    -1.200   37.894023    5.413432   27.067159
    45    1    -1.200   31.397904   16.240295   37.894023
    46    1    -1.200   24.901786   46.555513   44.390141
    47    1    -1.200   37.894023    1.082686    7.578805
    48    1    -1.200   29.232532    3.248059    5.413432
    49    1    -1.200   22.736414    7.578805   11.909550
    50    1    -1.200   24.901786   44.390141   33.563277
    51    1    -1.200    9.744177   29.232532   16.240295
    52    1    -1.200    9.744177   42.224768    7.578805
    53    1    -1.200   44.390141   40.059395   31.397904
    54    1    -1.200    9.744177   16.240295   42.224768
    55    1    -1.200   16.240295   24.901786   33.563277
    56    1    -1.200   42.224768   14.074923    5.413432
    57    1    -1.200   40.059395   29.232532   37.894023
    58    1    -1.200    1.082686   33.563277   27.067159
    59    1    -1.200   44.390141    7.578805   42.224768
    60    1    -1.200   22.736414   14.074923   42.224768
    61    1    -1.200   29.232532   22.736414   29.232532
    62    1    -1.200   24.901786   14.074923   42.224768
    63    1    -1.200    7.578805    5.413432    9.744177
    64    1    -1.200   31.397904    9.744177   40.059395
    65    1    -1.200   31.397904    5.413432   16.240295
    66    1    -1.200   29.232532   18.405668   37.894023
    67    1    -1.200   18.405668   24.901786   14.074923
    68    1    -1.200   35.728650    7.578805   35.728650
    69    1    -1.200   24.901786   20.571041    7.578805
    70    1    -1.200   35.728650   11.909550    7.578805
    71    1    -1.200   29.232532   14.074923   35.728650
    72    1    -1.200   18.405668    1.082686   31.397904
    73    1    -1.200   46.555513   37.894023    5.413432
    74    1    -1.200    7.578805   20.571041   42.224768
    75    1    -1.200    9.744177   20.571041   11.909550
    76    1    -1.200   18.405668   27.067159   42.224768
